Select,XPath,Examples
F,/rdf:RDF/madsrdf:ComplexSubject/madsrdf:componentList/rdf:Description,"http://id.loc.gov/authorities/subjects/sh99001602
http://id.loc.gov/authorities/subjects/sh99001651"
F,/rdf:RDF/madsrdf:ComplexSubject/madsrdf:componentList/madsrdf:Geographic/rdf:type,http://www.loc.gov/mads/rdf/v1#Variant
F,/rdf:RDF/madsrdf:ComplexSubject/madsrdf:componentList/madsrdf:Geographic/madsrdf:elementList/madsrdf:GeographicElement/madsrdf:elementValue,Kirrweiler (Germany)
F,/rdf:RDF/madsrdf:ComplexSubject/madsrdf:componentList/madsrdf:Geographic/madsrdf:variantLabel,Kirrweiler (Germany)
F,/rdf:RDF/madsrdf:Organization/madsrdf:authoritativeLabel,"Centro de Pesquisa Agroflorestal da Amazônia
                                            Oriental (Brazil)
Università di Firenze
Instituto Politécnico Nacional (Mexico)"
F,/rdf:RDF/madsrdf:Organization/identifiers:lccn,"nr2002003756
n 2018243612
n 88643378"
F,/rdf:RDF/madsrdf:Organization/identifiers:local,"(OCoLC)oca05676753
(OCoLC)oca02298539
(OCoLC)oca00512573"
F,/rdf:RDF/madsrdf:Organization/madsrdf:adminMetadata/ri:RecordInfo/ri:languageOfCataloging,http://id.loc.gov/vocabulary/iso639-2/eng
F,/rdf:RDF/madsrdf:Organization/madsrdf:adminMetadata/ri:RecordInfo/ri:recordChangeDate,"2002-01-25T00:00:00
2022-03-24T06:45:48
2018-07-21T00:00:00"
F,/rdf:RDF/madsrdf:Organization/madsrdf:adminMetadata/ri:RecordInfo/ri:recordContentSource,"http://id.loc.gov/vocabulary/organizations/mhfa
http://id.loc.gov/vocabulary/organizations/icu
http://id.loc.gov/vocabulary/organizations/dlc"
F,/rdf:RDF/madsrdf:Organization/madsrdf:adminMetadata/ri:RecordInfo/ri:recordStatus,"new
revised"
F,/rdf:RDF/madsrdf:Organization/madsrdf:elementList/madsrdf:NameElement/madsrdf:elementValue,"Akademia Sztuk Pięknych we Wrocławiu
Gossner Theological College.
Dept. of Adivasi Theology & Cultural
                                            Research"
F,/rdf:RDF/madsrdf:Organization/madsrdf:hasExactExternalAuthority,"http://viaf.org/viaf/sourceID/LC%7Cnr2002003756#skos:Concept
http://viaf.org/viaf/sourceID/LC%7Cn+2018243612#skos:Concept
http://viaf.org/viaf/sourceID/LC%7Cn++88643378#skos:Concept"
F,/rdf:RDF/madsrdf:Organization/madsrdf:hasRelatedAuthority/madsrdf:Authority/madsrdf:elementList/madsrdf:NameElement/madsrdf:elementValue,"Akademia Sztuk Pięknych im. Eugeniusza Gepperta
                                            we Wrocławiu
Université de Caen Basse-Normandie
International Association of Rotary Clubs"
F,/rdf:RDF/madsrdf:Organization/madsrdf:hasRelatedAuthority/madsrdf:Organization/madsrdf:elementList/madsrdf:NameElement/madsrdf:elementValue,"Institut zhivopisi, skulʹptury i arkhitektury
                                            imeni I.E. Repina
University of Manchester
Katholieke Universiteit Brabant"
F,/rdf:RDF/madsrdf:Organization/madsrdf:hasSource/madsrdf:Source/madsrdf:citationStatus,found
F,/rdf:RDF/madsrdf:Organization/madsrdf:hasVariant/madsrdf:CorporateName/madsrdf:elementList/madsrdf:NameElement/madsrdf:elementValue,"ASP we Wrocławiu
Academy of Fine Arts in Wrocław
Gossner Theological College."
F,/rdf:RDF/madsrdf:Organization/madsrdf:identifiesRWO/bf:Organization/rdfs:label,"Akademia Sztuk Pięknych we Wrocławiu
Gossner Theological College. Dept. of Adivasi
                                            Theology & Cultural Research
Universidad de Alcalá. Facultad de Derecho"
F,/rdf:RDF/madsrdf:Organization/madsrdf:identifiesRWO/bf:Organization/madsrdf:associatedLocale/madsrdf:Geographic/madsrdf:isMemberOfMADSScheme,http://id.loc.gov/authorities/names
F,/rdf:RDF/madsrdf:Organization/madsrdf:identifiesRWO/bf:Organization/madsrdf:associatedLanguage,http://id.loc.gov/vocabulary/languages/eng
F,/rdf:RDF/madsrdf:Organization/madsrdf:identifiesRWO/bf:Organization/madsrdf:hasAffiliation/madsrdf:Affiliation/madsrdf:hasAffiliationAddress/madsrdf:Address/madsrdf:postcode,"F-13108
CB1 3JS"
F,/rdf:RDF/madsrdf:Organization/madsrdf:identifiesRWO/bf:Organization/madsrdf:hasAffiliation/madsrdf:Affiliation/madsrdf:hasAffiliationAddress/madsrdf:Address/madsrdf:streetAddress,"Suite 7, 505 Coldhams Lane"
F,/rdf:RDF/madsrdf:Organization/madsrdf:identifiesRWO/bf:Organization/madsrdf:hasAffiliation/madsrdf:Affiliation/madsrdf:organization,http://id.loc.gov/authorities/names/n81092057
F,/rdf:RDF/madsrdf:Organization/madsrdf:identifiesRWO/bf:Organization/madsrdf:hasAffiliation/madsrdf:Affiliation/madsrdf:hasSource/madsrdf:Source/rdfs:label,"Wikipedia WWW site, viewed March 17, 2021"
F,/rdf:RDF/madsrdf:Organization/madsrdf:isMemberOfMADSCollection,"http://id.loc.gov/authorities/names/collection_LCNAF
http://id.loc.gov/authorities/names/collection_NamesAuthorizedHeadings"
F,/rdf:RDF/madsrdf:Organization/madsrdf:isMemberOfMADSScheme,http://id.loc.gov/authorities/names
F,/rdf:RDF/madsrdf:Organization/madsrdf:editorialNote,"[Machine-derived non-Latin script reference
                                            project.]
[Non-Latin script references not
                                            evaluated.]"
F,/rdf:RDF/madsrdf:Organization/madsrdf:hasEarlierEstablishedForm/madsrdf:CorporateName/madsrdf:elementList/madsrdf:NameElement/madsrdf:elementValue,"Fu tan ta hsüeh (Shanghai, China)
Fu tan ta hsüeh, Shanghai.
University of Birmingham."
F,/rdf:RDF/madsrdf:Organization/madsrdf:hasReciprocalAuthority/madsrdf:Authority/madsrdf:elementList/madsrdf:NameElement/madsrdf:elementValue,"Shanghai yi ke da xue
University of Newark
Unión de Naciones Suramericanas"
F,/rdf:RDF/madsrdf:Organization/madsrdf:useFor/madsrdf:Authority/rdf:type,http://www.loc.gov/mads/rdf/v1#CorporateName
F,/rdf:RDF/madsrdf:Organization/madsrdf:useFor/madsrdf:Authority/rdfs:label,"no2011187641
no99034882"
F,/rdf:RDF/madsrdf:Organization/bflc:marcKey,"1102 $aUniversité de Caen Normandie
1102 $aIndian National Army
1102 $aSankt-Peterburgskiĭ gosudarstvennyĭ
                                            akademicheskiĭ institut zhivopisi, skulʹptury i
                                            arkhitektury imeni I.E. Repina"
F,/rdf:RDF/madsrdf:Organization/madsrdf:hasLaterEstablishedForm/madsrdf:Organization/madsrdf:elementList/madsrdf:NameElement/madsrdf:elementValue,Universidad Autónoma de Coahuila
F,/rdf:RDF/madsrdf:Organization/madsrdf:hasLaterEstablishedForm/madsrdf:Authority/madsrdf:elementList/madsrdf:NameElement/madsrdf:elementValue,"Mining, Geological, and Metallurgical Institute
                                            of India
Ravenshaw University"
F,/rdf:RDF/madsrdf:Organization/ns1:test,
F,/rdf:RDF/madsrdf:Geographic/identifiers:lccn,"n 78081234
n 99007178
n 81089769"
F,/rdf:RDF/madsrdf:Geographic/identifiers:local,"(OCoLC)oca00216532
(OCoLC)oca04908184
(Uk)003649078"
F,/rdf:RDF/madsrdf:Geographic/madsrdf:adminMetadata/ri:RecordInfo/ri:languageOfCataloging,http://id.loc.gov/vocabulary/iso639-2/eng
F,/rdf:RDF/madsrdf:Geographic/madsrdf:adminMetadata/ri:RecordInfo/ri:recordChangeDate,"1978-12-01T00:00:00
2019-07-02T07:31:37
1999-01-28T00:00:00"
F,/rdf:RDF/madsrdf:Geographic/madsrdf:adminMetadata/ri:RecordInfo/ri:recordContentSource,"http://id.loc.gov/vocabulary/organizations/dlc
http://id.loc.gov/vocabulary/organizations/wau"
F,/rdf:RDF/madsrdf:Geographic/madsrdf:adminMetadata/ri:RecordInfo/ri:recordStatus,"new
revised"
F,/rdf:RDF/madsrdf:Geographic/madsrdf:editorialNote,"[Founded in 1638 by Swedish colonists]
[Old catalog heading: Wilmington, Del.]
[Old catalog heading: Dehra Dūn]"
F,/rdf:RDF/madsrdf:Geographic/madsrdf:elementList/madsrdf:GeographicElement/madsrdf:elementValue,"Wilmington (Del.)
Rogatica (Bosnia and Herzegovina)
Dehra Dūn (India)"
F,/rdf:RDF/madsrdf:Geographic/madsrdf:hasExactExternalAuthority,"http://viaf.org/viaf/sourceID/LC%7Cn++78081234#skos:Concept
http://viaf.org/viaf/sourceID/LC%7Cn++99007178#skos:Concept
http://viaf.org/viaf/sourceID/LC%7Cn++81089769#skos:Concept"
F,/rdf:RDF/madsrdf:Geographic/madsrdf:hasReciprocalAuthority/madsrdf:Authority/madsrdf:elementList/madsrdf:GeographicElement/madsrdf:elementValue,"Brandywine Village (Del.)
San Andrés Sacamch'en de los Pobres
                                            (Mexico)
Ciudad Trujillo (Dominican Republic)"
F,/rdf:RDF/madsrdf:Geographic/madsrdf:hasSource/madsrdf:Source/madsrdf:citationStatus,found
F,/rdf:RDF/madsrdf:Geographic/madsrdf:hasVariant/madsrdf:Geographic/madsrdf:elementList/madsrdf:GeographicElement/madsrdf:elementValue,"City of Wilmington (Del.)
Gurudwara (India)
Dehra Doon (India)"
F,/rdf:RDF/madsrdf:Geographic/madsrdf:hasVariant/madsrdf:CorporateName/madsrdf:elementList/madsrdf:NameElement/madsrdf:elementValue,"Los Angeles (Calif.).
Van Nuys
Ulʹi︠a︡novskai︠a︡ oblastʹ (Russia)."
F,/rdf:RDF/madsrdf:Geographic/madsrdf:identifiesRWO/madsrdf:RWO/rdfs:label,"Wilmington (Del.)
Rogatica (Bosnia and Herzegovina)
Dehra Dūn (India)"
F,/rdf:RDF/madsrdf:Geographic/madsrdf:isMemberOfMADSCollection,"http://id.loc.gov/authorities/names/collection_LCNAF
http://id.loc.gov/authorities/names/collection_NamesAuthorizedHeadings"
F,/rdf:RDF/madsrdf:Geographic/madsrdf:isMemberOfMADSScheme,http://id.loc.gov/authorities/names
F,/rdf:RDF/madsrdf:Geographic/madsrdf:hasEarlierEstablishedForm/madsrdf:Geographic/madsrdf:elementList/madsrdf:GeographicElement/madsrdf:elementValue,"Lin-yü hsien (China)
Xiangxiang Xian (China)
Pati, Indonesia (Jawa Tengah)"
F,/rdf:RDF/madsrdf:Geographic/rdfs:label,"Atlanta (Ga.)
England
Sakhalinskai︠a︡ oblastʹ (Russia)"
F,/rdf:RDF/madsrdf:Geographic/madsrdf:useFor/madsrdf:Authority/rdf:type,http://www.loc.gov/mads/rdf/v1#DeprecatedAuthority
F,/rdf:RDF/madsrdf:Geographic/madsrdf:useFor/madsrdf:Authority/rdfs:label,"n83128194
nb2018002012
sh85132197"
F,/rdf:RDF/skos:Concept/rdfs:label,"Italians
Societies
Japanese"
F,/rdf:RDF/bf:Organization/rdfs:label,"Health Foundation (Great Britain)
Greater London Council
British Geological Survey"
F,/rdf:RDF/bf:Organization/madsrdf:associatedLocale/madsrdf:Geographic/rdfs:label,"Saint Petersburg (Russia)
Japan"
F,/rdf:RDF/bf:Organization/madsrdf:associatedLocale/madsrdf:Geographic/madsrdf:isMemberOfMADSScheme,http://id.loc.gov/authorities/names
F,/rdf:RDF/bf:Organization/madsrdf:entityDescriptor/skos:Concept/rdfs:label,"Art schools
Universities and colleges"
F,/rdf:RDF/bf:Organization/madsrdf:hasAffiliation/madsrdf:Affiliation/madsrdf:hasAffiliationAddress/madsrdf:Address/madsrdf:postcode,"WC2E 9RA
CEP 79804-970
75016"
F,/rdf:RDF/bf:Organization/madsrdf:hasAffiliation/madsrdf:Affiliation/madsrdf:hasAffiliationAddress/madsrdf:Address/madsrdf:streetAddress,"90 Long Acre
Cidade Universitária de Dourados, Caixa postal
                                            351
39, rue Molitor"
F,/rdf:RDF/bf:Organization/madsrdf:hasAffiliation/madsrdf:Affiliation/madsrdf:email,etude@deburauxduplessis.fr
F,/rdf:RDF/bf:Person/rdfs:label,"Roche, Paul, 1916-2007
Botchan, Rachel
Lentini, M. V. (Maria Victoria)"
F,/rdf:RDF/bf:Person/madsrdf:associatedLanguage,"http://id.loc.gov/vocabulary/languages/eng
http://id.loc.gov/vocabulary/languages/spa"
F,/rdf:RDF/bf:Person/madsrdf:birthPlace/madsrdf:Geographic/madsrdf:isMemberOfMADSScheme,http://id.loc.gov/authorities/names
F,/rdf:RDF/bf:Person/madsrdf:hasAffiliation/madsrdf:Affiliation/madsrdf:organization,"http://id.loc.gov/authorities/names/n50051998
http://id.loc.gov/authorities/names/n50053191
http://id.loc.gov/authorities/names/n79026674"
F,/rdf:RDF/bf:Person/madsrdf:hasAffiliation/madsrdf:Affiliation/madsrdf:affiliationEnd,"1972
2005"
F,/rdf:RDF/bf:Person/madsrdf:occupation/madsrdf:Occupation/rdfs:label,"(lcsh) Narrator of audiobooks
Narrator of audiobooks
Translator"
F,/rdf:RDF/bf:Person/madsrdf:associatedLocale/madsrdf:Geographic/rdfs:label,China
F,/rdf:RDF/bf:Person/madsrdf:gender/skos:Concept/rdfs:label,male
F,/rdf:RDF/bf:Person/madsrdf:entityDescriptor,http://id.loc.gov/authorities/demographicTerms/dg2015060340
F,/rdf:RDF/madsrdf:RWO/rdfs:label,"Kangiqsujuaq (Inuit community)
Windhoek (Namibia)
Argos (Greece)"
F,/rdf:RDF/madsrdf:RWO/madsrdf:associatedLanguage,http://id.loc.gov/vocabulary/languages/fre
F,/rdf:RDF/madsrdf:GenreForm/madsrdf:elementList/madsrdf:GenreFormElement/madsrdf:elementValue,"Genealogy
Diaries"
F,/rdf:RDF/bf:Meeting/rdfs:label,"West European Conference on the Psychology of
                                            Work and Organization"
,/rdf:RDF/madsrdf:Authority/rdfs:label,"n83220752
n50065966
n82110284"
